	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12
Gene2674	4.90046159814718	3.93161605085159	3.15612311921279	2.98975013594249	3.35493739705488	4.10193320711015	5.08469739070029	6.15514083077264	6.7489886727389	7.04130143797534	6.69080354177362	5.91240740138577
Gene2675	5.98431274334652	6.7417647610556	7.04180085859914	6.74720338068341	5.98342513221167	4.97676883525262	4.04052569021198	3.24257884158176	3.01989797815453	3.25095755135307	4.01259777012569	4.98489454595904
Gene2676	6.96570333082001	6.83906712071054	6.22583182831633	5.22317011321903	4.20783680020855	3.4054515192412	3.03851809421672	3.17610506756654	3.80515093888877	4.7380144966327	5.75560837574823	6.57865184372425
Gene2677	3.63014299049682	4.60306705194514	5.64086894573202	6.47939351011168	6.96422106851314	6.89617011589957	6.30606227351424	5.39254000387838	4.38306511981892	3.52353856132977	3.05457613777889	3.12450164734952
Gene2678	6.53795507850866	6.9759206152613	6.83392082527805	6.24155904657346	5.34387536971974	4.28524736545036	3.4710369852626	3.05000275512398	3.08774550705415	3.72775730768332	4.66913848457984	5.68366111141024
Gene2679	6.43691777981912	6.97466708552467	6.93238858684272	6.46480931187449	5.48691378247668	4.45685982152123	3.62954616961171	3.0537303489411	3.0948994999663	3.61479770639366	4.46595742456095	5.49118732394173
Gene2680	6.72447410852239	6.99975452119751	6.69135886565388	5.92590395013261	4.92896478407986	3.8943169955593	3.21381209243062	2.96090698375372	3.31650324600997	4.0624001447744	5.00887242552162	6.01508642862693
Gene2681	6.64793714710472	6.96372873762769	6.7736741895562	6.07565885029628	5.13077133257755	4.08347501550457	3.36576208802035	3.0357318881309	3.19438808938204	3.87412861028543	4.85920840876219	5.92131648381569
Gene2682	3.09472629916643	3.54567092893147	4.45468699392993	5.42442030038609	6.45958309195129	6.93630066897478	6.96794268131615	6.44557690629962	5.55711134954	4.52288013092946	3.6044386984664	3.10149910873482
Gene2683	6.96015753624173	6.51630801781984	5.6603832441024	4.6522010024486	3.70274884133525	3.14476594470528	3.0471221416167	3.59416729750426	4.35907311798019	5.37511061048601	6.28008112114492	6.91676863948102
Gene2684	6.19678986925894	6.88714020815139	7.01754881024021	6.57556208304638	5.7247299103746	4.76044311667961	3.76689341679409	3.19156293029175	3.04387920282518	3.41906777970044	4.30448462208848	5.30608055570325
Gene2685	6.78879499490896	6.96741739430591	6.68796637559101	5.92589777580561	4.87955846537723	3.94885879773998	3.24972805055721	2.98119031364101	3.34351351354224	4.09669759632325	5.16002305279926	6.02819754443373
Gene2686	6.99755460661416	6.71063096265547	5.91573985108811	4.89673848638448	3.9133977572625	3.22181660290616	2.97783503720055	3.36203377593247	4.17245994799168	5.12984790286199	6.12955070231858	6.74438444605704
Gene2687	5.78348277083456	4.80867896807678	3.77919067751262	3.15758186353434	2.98554722235819	3.38151876006248	4.13798217131571	5.25827759662821	6.20327271095912	6.78841916574673	6.95836445178447	6.59430341066159
Gene2688	3.03043970017603	3.11704315559223	3.68915364700313	4.5980957522529	5.67251474528072	6.4616730901578	6.94718739310825	6.90658036529342	6.33783608522152	5.45127771623642	4.3275492669082	3.48707528200846
Gene2689	6.4710016050317	5.59308817413645	4.49237790716507	3.63094845391033	3.10815868746734	3.13278629201074	3.5521113553307	4.43759337241932	5.51649163819868	6.38994436666941	6.92000659545919	6.932331774353
Gene2690	6.35624468738331	6.89435305778117	6.96200970200509	6.53106292106736	5.57847584318077	4.58391089868862	3.6708479528254	3.03220819506147	3.05279820555988	3.56457559548412	4.41506914551703	5.42773504866397
Gene2691	3.34966862787394	4.1346583765165	5.17147408402025	6.11851268721785	6.81454586340814	6.91119195201265	6.61105351019612	5.9214650092882	4.82161987280046	3.89566163925122	3.19863078149417	3.02838009733499
Gene2692	6.19370013277667	6.87933821732048	6.94445402465319	6.54749186364008	5.73787340416406	4.62850430223885	3.71231090209347	3.1434142070665	3.03525335421531	3.44469035004293	4.24596976258973	5.29136700564255
Gene2693	5.85209413653487	6.61254258876117	6.99075956563038	6.8734800348552	6.19080760882315	5.2372791199786	4.16861996839327	3.40246559843893	3.07663345689403	3.16652299636101	3.86602390884588	4.75124361665676
Gene2694	2.9887377025178	3.17985582381725	3.87302168102281	4.79483431054215	5.8616232928501	6.61724168213147	6.99307161853533	6.83438315604291	6.15002958508813	5.17736989621695	4.17041885018608	3.35734254318917
Gene2695	3.25103794268485	2.98875856426677	3.21226427568024	3.97619470134288	4.96459616138049	5.97169340322558	6.77012575570094	7.03294271484907	6.8048871962603	5.97878354648159	4.99089913676069	3.99521480668155
Gene2696	6.57742397404388	7.05544331964981	6.92635816979012	6.2664205965335	5.20350368609316	4.25563078702534	3.48864286391898	3.05378951574957	3.12272573892543	3.73601553793725	4.7501311971607	5.73185851378664
Gene2697	6.12038738680981	5.09261816092335	4.05768218904292	3.34332621608876	2.93639479596719	3.18689255010811	3.91366336306854	4.9514915146829	5.89301600451834	6.65010974312543	6.98398579269787	6.77592617353559
Gene2698	5.6874278076415	4.57264071686586	3.71402016545728	3.15421804699441	3.0210392998668	3.44759945678918	4.34805691240802	5.28991269695134	6.3081675387485	6.90763459276854	6.96772363322299	6.58181475406508
Gene2699	3.26031580166182	3.02168026985998	3.29767255329387	3.99516540714293	5.06928334802849	6.00028336935349	6.74789435833969	6.99042319601067	6.69754429936804	5.970710688959	4.97119740154631	3.96966471187208
Gene2700	3.96282201506092	3.27295709924012	2.9962434295617	3.30887984407042	4.02980165752916	5.02162497470395	6.04003250871563	6.67965241073828	7.00919473246896	6.67939728547616	6.02497489784522	4.95735279926253
Gene2701	7.00860945754282	6.76726402173649	6.0962494869964	5.14803777198402	4.13853432139151	3.32261176437636	2.98812547074492	3.25244706946144	3.88009072513574	4.85413152793013	5.85532956288778	6.70405969133812
Gene2702	3.93843588420956	4.94569037333885	5.97388912513893	6.67262712857245	6.95551455084623	6.75223454875225	6.07537742727706	5.11606191765976	4.04503511949275	3.25472145848339	2.99286392983452	3.20353869647254
Gene2703	3.94533979316836	3.20591453235186	3.03482600950837	3.33318368793356	4.04168190464974	5.06345487132859	6.07848144575974	6.71205299624919	6.96643414194238	6.68342527739495	6.02114822373161	4.92332220013847
Gene2704	5.11130363998302	4.19794700461852	3.38195645132475	3.02359930022797	3.2306880510799	3.92619986247158	4.87291754485221	5.87378414996153	6.59613414782859	7.01768578852559	6.7529571318003	6.13026759315269
Gene2705	6.19662071885244	6.84056156852415	6.99249293748793	6.60912637879417	5.76840540159187	4.79314981335092	3.84406905008692	3.13845319963394	3.04798257557192	3.37888202919025	4.21802806584033	5.23472196005702
Gene2706	6.805290411863	6.98918918319945	6.66371741887875	5.83208728688078	4.79421322755623	3.8134139982514	3.21937355067584	2.99135342950038	3.36344565271191	4.16303602751513	5.18767118392776	6.10019618036802
Gene2707	6.01133086302701	6.74101949434221	6.99981070220215	6.59444693546167	5.90375711262099	4.87999823949826	3.93131820974448	3.25538762416029	3.01438906192376	3.3028204111734	4.07422342409522	5.08330889870138
Gene2708	3.88829066663922	3.24341341035263	3.00099977509945	3.31641956779225	4.12257840427901	5.16586842236745	6.06547058334704	6.78711378854589	7.02318130819063	6.64023734577637	5.93902154649572	4.85629927273847
Gene2709	5.27304963110156	4.27135966318776	3.50647813495262	3.03426071533375	3.20637889952129	3.76173235741227	4.64377478754917	5.71855230634591	6.52246403770524	6.93596880181682	6.8509761244689	6.22537090776431
Gene2710	3.08832669136289	3.02238357530478	3.50232347219936	4.36674352049551	5.51076167032742	6.31505873672042	6.87314607139267	6.97666394344853	6.46445571525009	5.54510478493551	4.51885669379474	3.64395574009218
Gene2711	6.97675690178853	6.72551441628851	5.96987826136533	5.03458429420282	4.02881201680671	3.25762580600132	3.00965082184747	3.22962680703318	4.02514764295105	4.99555343867972	5.98995210408473	6.80132986888668
Gene2712	5.94500406024739	6.70959550108753	6.98374120614154	6.72441560751769	6.00001372824505	5.06628621130434	4.04388257782213	3.29211065656393	3.02151850127842	3.29498211028185	3.94160952294947	4.92128676552021
Gene2713	5.78394782756859	6.55839522778953	7.00039351950777	6.7816337182847	6.18946421631667	5.21632571227022	4.2687453390596	3.45238086411978	3.0356017877802	3.1574125726343	3.78852424200436	4.79958318818876
Gene2714	4.25836046396308	3.45356861504975	3.0281528867457	3.13026771177319	3.76453942228345	4.8170538626873	5.76167456034485	6.61770648105469	6.99790855949395	6.85272993218928	6.21249153905432	5.27012867949291
Gene2715	6.52879689012417	5.66473971190706	4.60374052418592	3.67994883596108	3.06724245048796	3.0547887364247	3.48570696968816	4.34176332231378	5.43143316907184	6.34237123810066	6.94597836602734	6.96758504880306
Gene2716	5.42599449737564	6.38260217231298	6.89946688363209	6.95097772159572	6.49551678885897	5.66220150964886	4.60781363740139	3.6228027016499	3.06397632589663	3.02507284269088	3.49279035898804	4.32235847167464
Gene2717	4.97840372424204	5.99475965684085	6.77791109473385	6.99035848844594	6.71062080931824	6.06599257468779	5.06454082076182	4.03758218216322	3.2813024864951	2.97030590480218	3.20741402715512	3.964631312556
Gene2718	4.5635456937683	3.63918577447243	3.06948474496896	2.9894244152186	3.52768823910261	4.45283704009678	5.40614633134978	6.32708563001551	6.86325008320747	6.93682962581295	6.3827598213414	5.54868480502578
Gene2719	3.43234118230725	4.24489955557571	5.30883040270696	6.31280815609	6.85141096157645	7.07318348236078	6.60667051909154	5.78303357674259	4.67971699952901	3.78612531639802	3.16221192630611	3.02297346201009
Gene2720	7.06588459871616	6.77183285294113	6.09118411952988	5.09404964815058	4.11311768192171	3.28376201596021	2.95847724215583	3.27420059274896	3.90838905502104	4.91839854763182	5.86568932203754	6.67178105940069
Gene2721	4.74090224556713	5.68545916269538	6.51760393138211	6.99522396344849	6.87965801275973	6.23783768759304	5.31279643114752	4.32440136833659	3.46461688765489	3.04653461731727	3.14465335842423	3.75364696711629
Gene2722	2.96211684910548	3.33126586482583	4.05369976750932	5.09703921461428	6.07010339848869	6.81000181781178	7.00264029096975	6.62537735567718	5.8743763954155	4.9454738115516	3.90941072640539	3.17435130998276
Gene2723	5.3851700962348	4.4761966134161	3.55327371920227	3.03866824700476	3.12093125112012	3.68330692271911	4.5485695565348	5.6433478241754	6.46742954215051	7.01635596354818	6.93776552874288	6.39941450843204
Gene2724	2.97712427716782	3.36737571253004	4.05565102064843	5.11941424073498	6.10101737214453	6.70788308018495	7.00828789029862	6.65491761748483	5.95613677159135	4.85280798851844	3.90958279326105	3.2249023860479
Gene2725	6.93717991903052	6.40254429371708	5.56302454686148	4.49279869784309	3.60674010275958	3.10555774209708	3.06444041718816	3.58763454785059	4.4912735526529	5.44993801039728	6.38660330894229	6.84571011896427
Gene2726	4.17179933302813	5.23041254433201	6.22149250192111	6.80918866826251	6.9955242252196	6.55743097480071	5.74914051717157	4.80797637335118	3.85358487748868	3.15354658117797	2.953983003953	3.39439260958086
Gene2727	3.43874619342002	3.03629372474159	3.22343499631025	3.77872343907289	4.67300256019888	5.77166816830342	6.56247282578184	6.95504479663258	6.84664854468763	6.30173600202129	5.26661766219718	4.26863863885372
Gene2728	3.36895432554678	4.21245913532056	5.21183208969064	6.18536041361934	6.8709161087328	6.99604767002747	6.58305477402413	5.81790205959689	4.81882660137854	3.81746036977564	3.1498645092041	3.05221774225329
Gene2729	6.57104673518983	5.78016071337133	4.69116143024985	3.69819492673248	3.18858297231033	3.00783947295157	3.51609020917208	4.2509308993527	5.33864922915926	6.29604850330541	6.86735447978355	6.92027503575946
Gene2730	7.02156560967608	6.65118050904333	5.87484795959584	4.85370283013405	3.9457260011091	3.19254868567397	2.99035423854824	3.35172284552895	4.07057065956646	5.13928752812472	6.06671962356346	6.78300231668127
Gene2731	2.99660427007421	3.19413151332627	3.83037096707293	4.85990524295109	5.83132592794164	6.61233660696659	7.03327564207279	6.80104436685823	6.24645373895064	5.23191268841729	4.15860289750011	3.35106954269062
Gene2732	6.34761627754874	5.4359500342866	4.37300022566497	3.48747336609515	3.02010078070908	3.12820513113085	3.67302730435967	4.59192223585194	5.61459939252901	6.47182422868408	6.9407094029941	6.94677974477133
Gene2733	6.83350182700813	7.00915427373051	6.72478784386257	5.97929765582353	4.92548000136561	3.98300933862735	3.30276407256062	3.05585293730626	3.23720301306689	4.06945469863055	4.99121929272578	6.07019688779726
Gene2734	6.91007055700372	6.83220167131599	6.35960769637286	5.34172055862549	4.37480465489765	3.41183737021889	3.0079809767861	3.05984121352477	3.69424935585912	4.62590001187581	5.62395092142555	6.48645345785657
Gene2735	6.82537212222336	7.00139299872417	6.54034003068106	5.7983957068701	4.74252351133913	3.76739594226453	3.14355792853898	3.05776463101762	3.36443359721279	4.20330578807505	5.24844704519771	6.26165232640531
Gene2736	6.80222847468712	6.96714671423969	6.5701579043644	5.74977646938908	4.72834603488184	3.72760876294201	3.15426920202591	2.98878299484469	3.45333353810093	4.25222359504136	5.28321999571029	6.2659477351139
Gene2737	3.09243340443874	3.0185748095651	3.52701705092878	4.46132923158255	5.55572360806022	6.43111087729714	6.9477912610674	6.8687358844942	6.43774260608302	5.49615164711461	4.53357407778892	3.60744857967391
Gene2738	6.9633442081055	6.51398685146251	5.64800068741313	4.60948490240989	3.71674160930558	3.1263990989157	2.97186072291708	3.51818280753763	4.34502156499966	5.35123185858257	6.31151522909467	6.86669312231123
Gene2739	6.02961008075346	6.78927024781145	7.01932668006649	6.68065238183084	5.91757528261676	4.99980532886278	3.97139626396388	3.1948016158111	2.94806782490758	3.2829549299413	4.06575162512642	5.11534227332101
Gene2740	6.97135914016696	6.55396926898764	5.74738267511248	4.74449558092202	3.7878491446914	3.12271351282284	2.99596661518705	3.4318272717943	4.15526837955926	5.27211152026697	6.23944884462649	6.85426602216445
Gene2741	5.19412244479618	6.19081967820388	6.85670761914933	7.02405331736683	6.59406026946534	5.75566482373114	4.73428802433659	3.77654347840475	3.17838640097981	3.0411328345084	3.42860370018796	4.31094206936102
Gene2742	4.57710086175623	3.55517236213999	3.07059693841872	3.01545017733802	3.53520631970804	4.41957699697401	5.45660348593487	6.39173672260218	6.90163316286574	6.95299633844241	6.43174762396271	5.6068692520358
Gene2743	5.22283052566007	4.1281553265138	3.43480754410814	2.9926542863008	3.1812930424225	3.92545155633229	4.82599588493174	5.80892423008427	6.55116224021577	6.9722905998541	6.83371139485619	6.17390244520209
Gene2744	2.99122425922356	3.16298934296939	3.7625596353668	4.7690913317387	5.75858975218548	6.52413237619464	7.01507248663123	6.84380455548383	6.18044466099665	5.24028946705169	4.20546798466346	3.42362950852173
Gene2745	6.99606139252993	6.64828091343579	5.76510817171513	4.7744689638086	3.7807647782639	3.17842015035677	2.99806707213701	3.34657938871851	4.21064496053986	5.23552470999986	6.17669475575056	6.778095335249
Gene2746	4.95041396301432	5.86693675670063	6.6837677017612	6.97059421129103	6.77626856463707	6.11239623865592	5.17747153366579	4.1076159436027	3.29449872518049	2.98909867197038	3.15038787208311	3.86441103784401
Gene2747	3.35090723230574	4.08669223553568	5.11457024064329	6.08808868154953	6.72601145516317	6.94135964283099	6.6472006560719	5.92248300439818	4.88930436069715	3.92626401440205	3.22415184023153	2.97829503223353
Gene2748	3.12268238814054	3.00826920252825	3.48346759774333	4.33099927199675	5.40436533700956	6.34040809386896	6.88221496051147	7.00195146498408	6.50662410553528	5.61369483082872	4.58404598502386	3.76977314714635
Gene2749	3.13697552031435	3.87292622253282	4.87070190001009	5.90799043017701	6.69247148859397	6.98447025511831	6.83376599873468	6.10598842521778	5.08614376799325	4.13144614453675	3.33289926671589	2.92184637847993
Gene2750	5.90505637068573	4.95617723443499	3.97221991407165	3.19299563342105	2.97254171416551	3.2687744498575	4.0435823427327	5.10063475605758	6.11834635592468	6.76284209956592	6.98051668917029	6.63191300571077
Gene2751	6.53080463402287	5.67677800461492	4.67753838714124	3.7645609817844	3.12588313681506	3.10635311188854	3.47466118970062	4.28720421138941	5.34981079083347	6.30885422198778	6.9118465769283	6.99848764772863
Gene2752	3.74985495081385	4.6972989322483	5.80717457236575	6.49465830778457	6.98390353519175	6.85257394525999	6.26007627139102	5.24049419171921	4.32107444000494	3.46335251564205	2.96523025463329	3.1753897775295
Gene2753	3.80675152156553	4.7273906420691	5.71648877138323	6.54883144867054	6.96123321862782	6.86481741383975	6.25548691484851	5.26366613011492	4.24078977750784	3.39867394905137	3.02398433425689	3.1778108945632
Gene2754	2.9806167166816	3.35280871823195	4.14489085196493	5.17452660065951	6.11192202454775	6.78099161285981	6.9493011306018	6.6931873231251	5.89863348023337	4.88661949810592	3.88470187528943	3.24351943258032
Gene2755	4.9212360241353	5.98353527876117	6.70514788588371	7.0001780625653	6.79741894448201	6.09873881046716	5.08934539683719	4.04091309495476	3.3373942721686	2.97955608852885	3.32023575115747	3.89808115507512
Gene2756	5.00867219562357	4.01068880509223	3.291350771667	2.98108370961467	3.32759626127937	4.0319200720643	4.96328737664123	5.96475476866169	6.74004832570587	6.97388027948262	6.80149140379697	5.97304332930833
Gene2757	4.22112735075941	5.2497943682236	6.25419353845366	6.88788656061314	7.01201900735368	6.47397277505153	5.7380466652131	4.72370847218593	3.75863748490516	3.20714230643624	3.04154298118769	3.38379147008432
Gene2758	5.93649647459709	4.9248865726885	3.91511773758876	3.28737011052567	2.97984424729586	3.25531142906445	4.05898460524998	5.03717636116209	6.03109789925922	6.75701321546215	7.03236003365255	6.69545887621499
Gene2759	3.71900019436603	3.14035987436989	3.05876052764894	3.48573255919303	4.34826515225483	5.35000625483462	6.25269041237451	6.90202581604652	6.95299882933764	6.59877461139368	5.76364766083819	4.71467143478642
Gene2760	6.24586017924242	6.90683947630682	6.99112912794549	6.6345567749541	5.62922152687315	4.68585647095408	3.68132914267881	3.11321753368057	3.0944899358126	3.50358575275618	4.25608804650992	5.39908263969781
Gene2761	4.98853358955023	3.98510774143515	3.2776238995636	2.94586999914698	3.30467929817082	4.03678735675783	5.04335377289049	5.99994229295795	6.75174066276933	7.02709471883169	6.68391348461532	6.01086218823991
Gene2762	3.47311657579902	3.01324003599844	3.12779522774099	3.78716188003389	4.76358252106391	5.76408898293928	6.58836810356286	6.9574479102679	6.86610069093984	6.27525945668033	5.22008099334429	4.24282159506334
Gene2763	3.65389886759826	3.06917601113957	3.07494737980862	3.52440375909689	4.3685695547146	5.43659906203189	6.39818790705579	7.00783273118953	7.01196773687574	6.47760976742661	5.56250559021632	4.55199160032118
Gene2764	2.99978797358289	3.3600253936236	4.06100292234332	5.06207953481481	6.03899070487804	6.77995783677946	7.05629341725006	6.73228533429412	5.98379329424272	4.99541312611194	3.9736872746907	3.24537576381536
Gene2765	5.79263342147224	6.65540414221855	6.99260530728056	6.85022012775421	6.17733747514718	5.16577052524186	4.2030486350007	3.36314074533155	3.00438957638866	3.1366353507976	3.89835865793047	4.76148226815269
Gene2766	5.28493513867772	6.24686329294089	6.81670465235513	6.97177454780216	6.52636137420284	5.72824072597347	4.7056514369958	3.81203435527568	3.12127347458059	3.02908628091413	3.43179331294857	4.23447781937642
Gene2767	5.92687674220189	6.75108779120243	6.99139731872538	6.7587392195592	6.03308748968903	5.05146307086007	4.00998434194985	3.30093630299076	2.98850002735636	3.23566555390719	3.96376418859453	4.95762469748767
Gene2768	3.36490071988716	4.1339774674239	5.12474850504435	6.07825732730876	6.79995540205516	6.97915610268299	6.67893843610718	5.89350779064652	4.86564563462276	3.83300036616061	3.18829743418744	3.03335652284295
Gene2769	6.02778894591486	6.78935101432587	6.9922492614575	6.65026752443307	5.98268243999624	4.93644976333728	3.90096328635692	3.26812450360517	3.04650163976537	3.32231002149136	4.02451693987131	5.06747778007504
Gene2770	3.14660826787299	3.09221730070717	3.57830386539988	4.46337845412465	5.52723531479228	6.47365930577338	6.88691143757329	6.93757180209483	6.36361492670046	5.53109997891623	4.48868151318819	3.61768589736068
Gene2771	5.83233812962665	6.65382478590496	7.0312578846045	6.81853636902917	6.14950303198398	5.19726902923945	4.1316011577732	3.3824925437968	3.01742486903924	3.18368364010083	3.92069607455946	4.83278249380898
Gene2772	5.09563446886551	3.98595367049136	3.30843784261862	2.99834666750483	3.28409641974365	3.96497508406733	4.90539424170405	5.96737093367578	6.67421885724995	7.05870022801479	6.79318191081801	6.09808327470157
Gene2773	6.92077629004853	6.88126141189783	6.5160800453939	5.6071187358321	4.54904657991268	3.58977677233618	3.04280944347695	3.08862728487807	3.54973631615014	4.38656590129588	5.4516829982244	6.2874232151504
Gene2774	3.47850506123687	3.0976244497777	3.13730721125422	3.59729600529312	4.50505077890506	5.48655243223842	6.45915517065306	6.98762229043496	6.92396422503172	6.34566033611178	5.39866843172296	4.34650635679018
Gene2775	4.51585858428249	5.60783158290267	6.42868649090763	6.9054886369629	6.92896713570338	6.41171121753874	5.47700082536518	4.47836835235141	3.59447575079072	3.09149174851526	3.07867016578758	3.6292438306586
Gene2776	6.89259144210044	6.27119977712468	5.33197072498955	4.26879635314676	3.39031190217642	3.04578071335205	3.15068877868259	3.75545080114203	4.69526431967193	5.73175342453883	6.60168128525624	6.9199125218412
Gene2777	6.81938954001105	6.23350517300327	5.28426626315155	4.28499535934934	3.44151926114867	2.99585964962447	3.14024169537798	3.78222658751361	4.74464166834539	5.77133372572443	6.60016714674294	7.00875178499587
Gene2778	5.21844553652662	6.23746551953837	6.82840362313205	6.97037547702787	6.61258901187471	5.79693732669729	4.7668952096194	3.84736570104198	3.13725651720883	2.97825343497054	3.3959534207622	4.23888729652732
Gene2779	5.08508947430119	4.05806338747263	3.29542030368508	3.01429794224395	3.23120338060744	3.91133931266599	4.92378694817852	5.91697296980104	6.6977890209238	7.00889490895534	6.7528714774604	6.0097860259898
Gene2780	6.51604131707958	5.6788385205812	4.64287642249921	3.7196861088286	3.09619248059629	3.08758803170835	3.54317345691989	4.32824243135162	5.38422464860413	6.27466108210332	6.8469295165829	6.92928757620675
Gene2781	3.08286194038238	3.54407997002519	4.55481289842962	5.58029805606317	6.44326381606177	6.9477531659398	6.9087958634463	6.38407337046065	5.50157480803015	4.39216068727328	3.5612609206704	3.09631027014009
Gene2782	7.06499679024996	6.5324277292441	5.78849377644293	4.80548256346571	3.84998461851738	3.1364301761895	2.94414661086145	3.41478155683485	4.21483649725129	5.21374843098718	6.1258244835527	6.82852979016236
Gene2783	3.57506445508454	3.09260675880656	3.0207366643444	3.53555105814757	4.57401617789182	5.52085388714524	6.43291908921138	6.94498771638403	6.89487041845916	6.4343490662627	5.52520844289094	4.41292164781987
Gene2784	5.23401281455392	4.19132300548242	3.41884264182299	2.98025699630031	3.17009228973573	3.83003098524576	4.80702348309427	5.84437158442765	6.62382166380896	6.95070965627178	6.8254241191078	6.15649991067233
Gene2785	6.53511485505772	5.74216713745069	4.70544889601167	3.72968519697433	3.1225509923056	3.02276807619301	3.41195265218486	4.28047766408868	5.27604899995133	6.25789535386637	6.81066254344177	6.97574982122526
Gene2786	4.36671705419485	3.4698278579493	3.01967487305279	3.11971236929406	3.60684234668015	4.5683175458692	5.59958405472381	6.48514209354461	7.03668065456539	6.93800333485234	6.31615895272613	5.41739985974596
Gene2787	4.86569957803331	5.84309735603677	6.62440892098901	7.00215705055385	6.85280742580799	6.15677076912507	5.18678392046368	4.17171934796874	3.34804189424445	3.00289969073088	3.18664749760724	3.83364913472377
Gene2788	3.37607913869733	4.11048813832548	5.12701171901607	6.06418870104321	6.82646647383366	6.97204675993846	6.61423331683632	5.90419667104483	4.87027837142153	3.90666704204204	3.17011667695502	3.06687042162494
Gene2789	3.69002478949744	4.50872456711051	5.58317407331753	6.42793693506663	6.95582587687845	6.93877265399183	6.37260600373239	5.48153909108257	4.46626347755057	3.54413316626326	3.08545740319004	3.00831140980773
Gene2790	6.69692312818945	7.00479005527076	6.78561440606189	6.06314846781784	5.08676351944048	4.06999030836993	3.25814054820234	2.98500629859767	3.23095131105296	3.90834488803647	4.93444310144543	5.99578970012769
Gene2791	4.81508238866594	5.74268888843795	6.66794650377474	6.97834819201456	6.81503416809654	6.16419545100712	5.20796571301846	4.24693300831032	3.38339599454912	2.96640039068326	3.2320523999533	3.80311628497749
Gene2792	3.04314719661828	3.44888907320211	4.41795181618212	5.48026281938109	6.31550735072278	6.91016701009318	6.93263584835235	6.527462110117	5.63223707278226	4.58366463881819	3.66322272791208	3.10278834561112
Gene2793	6.18870798995447	5.19752368309392	4.15521901599646	3.39717211667253	3.00454463594772	3.19922303005224	3.86651898429206	4.8263367340216	5.81010750879162	6.59438093980169	6.94442917989155	6.88082091673978
Gene2794	6.20892380570884	5.23395419483602	4.20950224009124	3.4085746489801	3.00019297674861	3.15442722087001	3.74080408925675	4.73263619679905	5.79174164336458	6.63949873303523	6.957037549573	6.87043836853721
Gene2795	6.38999120888492	6.85664450792472	6.9471320641957	6.53516732685499	5.59250002934099	4.53699882864258	3.63134594057617	3.09561028453627	3.07073549179851	3.54533008084658	4.42025658900461	5.46911882043181
Gene2796	3.70503377988924	3.06819286016733	3.09095793024254	3.45172190316402	4.30651841498863	5.33611459496318	6.27251284418652	6.88676402198515	6.87814838290944	6.47089292715346	5.70569494638853	4.62896459659547
Gene2797	3.57567696493245	3.0594590718942	3.0991281919882	3.67293313292824	4.61174040954126	5.56962109606008	6.48494456254336	6.92743623797928	6.90824807591027	6.35837557102991	5.48775105091129	4.34736512819602
Gene2798	6.01061756212669	4.98214891635403	3.99291218910149	3.2526734320711	2.98550146507562	3.24630375361393	4.08694398822086	4.96230942251548	5.98608019886366	6.7977953314033	6.91194201313597	6.73457719152895
Gene2799	4.45743966357446	3.64696852528278	3.02081201526876	3.09878907577424	3.58212454858168	4.45594109673724	5.44292009538893	6.38524008916637	6.94422228924942	6.88903474373525	6.42658710732658	5.53116801136848
Gene2800	6.99039752461364	6.74783327540798	6.14006307620553	5.23464315230574	4.13118362803506	3.37241773963798	2.91527594565494	3.23957043253028	3.86626992637865	4.85308235229341	5.92353827416543	6.62946955327099
Gene2801	5.49301569791155	4.4565271439483	3.539881524456	3.08279810782177	3.05581772656166	3.59853046049188	4.6038682836694	5.52556124884099	6.55666987381983	6.95675754431724	6.96751200705139	6.34938053931434
Gene2802	4.8064430062388	3.81308187117741	3.17733449907927	3.0003036456748	3.32908224015803	4.0464561229249	5.20776266349857	6.16493760475286	6.87085993359625	6.9423859832551	6.64055373947167	5.82384907084014
Gene2803	6.01930618200433	5.02612523848802	4.01347572945926	3.32036640013964	2.9704082775743	3.21717564923086	3.98413715656627	4.92336929801277	5.94790192444314	6.73613778047659	6.99529359783088	6.73700564475589
Gene2804	5.02379416033176	5.99410029477045	6.77862710271061	6.9839360770289	6.67455477081488	5.93806436374086	4.82895811179053	3.95598589665293	3.25046068277536	3.03142631490085	3.37468947203412	4.07178200750603
Gene2805	6.8628054436642	6.33773192823069	5.35524750194242	4.33602494893965	3.4673046830927	3.06611238569491	3.11923398024034	3.70210789150886	4.60833594688586	5.65425112052233	6.48300015532655	6.9445699848997
Gene2806	6.38543572011961	6.92678058499958	6.98303811879605	6.5064116477684	5.62363418888221	4.54715544050477	3.66069593998911	3.04044846917875	3.03644003229588	3.52998257222419	4.35445682731423	5.38668366178146
Gene2807	4.4013628945826	5.39019503778973	6.41240651777515	6.91304432287042	7.04031570223237	6.48398603694064	5.62011036157365	4.60952806204673	3.67627807609386	3.09740847152145	3.05190772300943	3.47466889956454
Gene2808	3.19237733783772	3.81438116704115	4.81595853005305	5.81017314526132	6.64841130100442	6.99071551378813	6.86948404610353	6.19594011285145	5.2324893370653	4.20379643570517	3.33449689835831	3.03212961451142
Gene2809	3.24028238859535	3.81099469966162	4.7461434451306	5.79212635577048	6.62299784324014	7.01403419851596	6.84029339703056	6.1811676626252	5.29916943073771	4.26888623676017	3.45473841891376	2.99451307400404
