	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24	Sample25	Sample26	Sample27	Sample28	Sample29	Sample30	Sample31	Sample32	Sample33	Sample34	Sample35	Sample36	Sample37	Sample38	Sample39	Sample40	Sample41	Sample42	Sample43	Sample44	Sample45	Sample46	Sample47	Sample48	Sample49	Sample50	Sample51	Sample52	Sample53	Sample54	Sample55	Sample56	Sample57	Sample58	Sample59	Sample60	Sample61	Sample62	Sample63	Sample64	Sample65	Sample66	Sample67	Sample68	Sample69	Sample70	Sample71	Sample72	Sample73	Sample74	Sample75	Sample76	Sample77	Sample78	Sample79	Sample80
Gene2731	2.97071097102003	4.48928414283896	6.89057725751884	5.85012819660681	3.28374277242541	4.28923071520741	7.01231201339905	5.62345383544237	3.27604674995107	4.44465230738826	6.94543487628451	5.88645452608896	2.86871450304126	4.44057249606718	6.79549543722726	5.57997686899642	3.22547468743121	4.22856240090125	6.96121190925408	5.67252629805143	2.92228895588766	4.36831771216916	7.06183795147894	5.43020443430228	3.38877463171432	4.08524899647984	6.99163741476539	5.70842092338179	3.01047562896724	4.35261460058886	6.7938055692256	5.81532812795656	2.9840337691378	4.17193716618114	6.85215605064933	5.80950437394163	3.20024569568869	4.24738885142349	6.56864645272786	5.85856933170861	3.48141372635948	4.30234165746853	6.70627594912378	5.58833027640052	3.02667560497023	4.21903124101686	6.91084121983928	5.34436474390557	3.47191576471125	4.16348324981308	6.83809643378863	5.47968067957268	3.04439331501133	4.4155113775069	7.06138853047378	5.43909732183032	3.10358875050805	4.34579339458272	6.95358681607615	5.7766907100366	2.93618092615964	4.21382127916489	6.86838051529489	5.47493438481861	3.26689798495789	4.47776056816265	6.97364426581611	5.88767417044978	2.81906262414431	4.21472899035476	6.90794769006819	5.88705000477385	3.12454682808458	4.2668248222632	6.79289771991902	5.66026589959276	3.3346732918976	4.24313050330097	7.26098793977856	5.57585805827182
Gene2732	3.44612401535901	3.32311850252109	6.26244340655814	6.43758907438005	3.43458031303776	3.81475190030788	6.65797734056524	6.69881687037524	3.16494988860982	3.83785494488077	6.47265803889447	6.24339896197673	3.80376942800557	3.77014145341176	6.53867668271092	6.39071089230773	3.60099293565159	3.70108480652078	6.46340564273016	6.48168814595332	3.71890783077994	3.61852285224684	6.73299639009301	6.47281033373551	3.54158468064689	3.84198226496026	6.86052151760873	6.2158725731977	3.42264648531876	3.70156713306446	6.32217864353447	6.26731738884053	3.46495753023175	3.89383679953436	6.71524465210261	6.19567047156981	3.54826406128029	3.74112099507106	6.61091336481666	6.20033315025489	3.3118890664345	3.79513255867402	6.47050930334108	6.32774244124168	3.7074838620321	3.64579243830981	6.63562414529685	6.17888607074981	3.46532113300853	3.71817189135475	6.35790842538636	6.26243258089035	3.50912829428026	3.76639885520659	6.39335036278956	6.13096505333744	3.43676646182568	3.77594159575439	6.44230076859005	6.13976742518233	3.28314349585296	3.90335941020197	6.42075617853809	6.17725646507721	3.6059802309222	3.93422446022257	6.45741359485507	6.45027271359939	3.18685314210658	3.44962018940901	6.86024450762478	6.26274955684752	3.33279516592527	3.97079129433532	6.38845467203101	6.39424269004026	3.6489328076432	3.70943219070429	6.56865467570681	6.19133258477978
Gene2733	4.81015561446778	7.2469061984283	5.08126285584414	2.87965099958468	4.75458807842927	6.94531815558402	5.39951768917731	3.12589170173282	5.05770715468479	6.90838598395093	5.24202934425549	2.99168676790306	5.15229919474937	7.04081515473675	5.57832291576459	2.78912730367565	5.02156209028158	6.93917983781796	5.03132388801843	3.08870037129316	4.92330084495256	7.15743074738582	5.09557268431376	3.11585706825919	4.95791411492903	6.92287979986601	5.19621140143412	2.98475607925084	5.00484560575611	6.96269506658732	5.04216340320419	2.90957804547115	5.08008842792619	7.09759055441051	4.97520144464866	3.01878422678686	5.19274763162288	7.18254976078922	5.40189599445363	2.99846547270108	4.56117755291094	6.98154794804349	5.17255372746071	3.05798752852153	4.98292830323966	6.89982510951985	5.02844134091294	2.87224016371271	4.82785260862632	6.78981914599731	5.15559497378572	3.19063228521161	4.77237853837537	6.97554499405476	5.35829501133856	3.03157088011778	5.33698446826507	6.90553253914706	5.09133364857361	2.85036528706667	4.93554307573453	7.29293473196403	5.00315624192598	2.98030481663098	4.81754142304248	6.83729500005817	5.09116154340839	3.08980119548287	4.68180744681195	6.96251826312164	4.96434750406862	2.84459975315784	4.85128121802421	7.05473425753763	5.25575688489643	2.94149047755728	4.87392713135962	7.38396747393466	4.98750507490129	2.88117033106714
Gene2734	3.2425621589311	5.95011933648637	6.49020450672719	4.07478829608301	3.1627096363491	6.1249656410179	6.52782396366031	4.00018768192872	3.33070636967795	5.84930756101739	6.72785585592564	3.83939960905145	3.1115352824753	6.08603821880452	6.71170853690291	3.77674941142005	3.20398414286487	6.13032322337303	6.82996428833266	3.58689089720555	3.29076456755002	6.37740401025166	6.88587992985606	3.99341422735966	3.46948447143773	6.25549237189315	6.4638562291669	3.82194849435466	3.47859906579192	6.18053332132172	6.88650635613389	4.01607851422643	3.33879424406057	6.18260297567876	6.49409981851207	4.00178132215788	3.24162117266326	6.1369287028361	6.80683766828407	3.74313696525813	3.5092571027926	6.12477266544662	6.87758161031908	3.78640030878977	3.28927890067427	5.93444439895166	6.80900458200173	3.57791715289433	3.19439931338869	6.31705293804166	6.7017176123862	3.7858468034346	3.2803927337252	5.86880762867548	6.36246673100286	3.86922084212254	3.16829032265844	6.38220754201629	6.48889716652269	4.02377499311412	3.35457233043194	6.06824757403842	6.60707002211709	3.86296942920572	3.19398440753879	6.17981705028128	6.9699386309104	4.14039248446571	3.40593258790276	5.95902591357054	6.41397926346385	3.71151072312004	3.58766521820337	5.91389521103788	6.70610682307053	3.79880532497991	3.4130475027768	6.0017816113629	6.62070388253312	3.95848737061908
Gene2735	6.78264551687651	4.24055505458352	2.99302632262405	5.45962703921538	7.00906221970092	4.16609377559308	2.80537329908437	5.48490758941052	6.89557510605766	4.315496838039	3.20552235022769	5.57122908798154	6.91646385284902	4.34926583762462	3.14345931913767	5.60504577181454	6.70857527264996	4.64691890358147	2.96909261472289	5.29547486467083	6.87895146711801	4.30428951555703	3.29820793514876	5.59333795849528	6.84471791521805	4.23513704961297	3.0552099186538	5.71271951679382	6.77294733022435	4.191371420853	2.81842601225599	5.58495380082347	6.87590819992944	4.4780105110902	2.85952379305251	5.50356086385436	6.846309285128	4.35490210678456	2.88222061140563	5.67377985858365	7.01055983314436	4.56568579892171	3.18980610780185	5.7263421069575	6.89391975688808	4.55940191016288	3.18227504353695	5.64839309698196	7.05321426966493	4.3299134418584	2.93680631742458	5.47500194213284	6.61156572920717	4.43698480176598	3.02897280756895	5.42273023280438	6.8132257478664	4.24650542657064	3.04904776720586	6.17760469592095	6.79928604355194	4.2671680671959	3.15728791454399	5.49230969538729	7.10529347056922	4.52779215704698	3.10233573398536	5.65248053792559	7.07832341027918	4.05364356390732	2.95713947793736	5.67273056122295	6.98998938299867	4.38021074449691	2.97253275061901	5.6487106665534	6.92638615523856	4.31525331311718	3.01301165763036	5.5025353776271
Gene2736	3.20983913150387	5.93111358148705	6.77663995389106	3.93493557065046	3.32338259490773	6.18068355201219	6.82748583070533	3.88654846477474	3.36253783207933	6.22189544693253	6.7666792861232	4.02200878127257	3.47911419401734	6.33272820479829	6.80727672482646	4.21726811529641	3.18060166371587	6.27837179979428	6.71330832905609	3.8832634953313	3.41841700653009	5.92400942168041	6.61915111291546	3.87762630060528	3.35427878847898	6.16685916604065	6.47715075867106	4.00431592620592	3.19742939699613	6.17330001518796	6.52557333962206	3.96489996382029	3.33518311510739	5.86850597302357	6.64502959853399	3.93028472837918	3.46058511213949	6.10275806389725	6.56007865978554	3.66923476384919	3.52337310288446	6.32114890225107	6.48907875577317	3.77673211389505	3.26388636713597	6.1159017193067	6.5007821760244	3.92590343348697	3.35756979492613	6.38132470278467	6.49942360366201	3.6127249356876	3.27921328616369	6.2125396940212	6.71143469506955	4.01703872717302	3.35659101241626	6.0046662951902	6.71172796605088	3.86271858500415	3.30820004601164	6.18751671669055	6.46531177366015	4.09613550917227	3.44564739226773	5.95109711937349	6.70808068302976	3.81001636719754	3.66452024876608	6.3087852027216	6.50164169673994	3.96964922149339	2.9344506181654	5.84249633255622	6.78885867039632	3.92781597165692	3.26657431423704	5.715369356184	6.71198364767116	3.67171936385386
Gene2737	6.23457194025345	6.53815810125309	3.74951501405211	3.36857633824122	6.2715601296964	6.50322671381777	3.68521964742277	3.28137035581543	6.18857870139512	6.43994420613951	3.86232539853551	3.49698500588415	6.04054307411281	6.3947067906245	4.12980376823522	3.44021778702206	5.82314775963468	6.54386479464785	3.78002105766089	3.45429954815695	6.13464031320553	6.68407678494112	4.04014291925705	3.19382575779692	5.96668105409223	6.8283420098654	3.42784043551825	3.4671086779353	6.18518325280604	6.47535557746872	3.98863404913914	3.15835933385928	6.23429803133036	6.76878976029919	4.11249666484399	3.5394775399444	6.21145953458992	6.57250312550487	3.87307827510885	3.36079580616829	6.29750764520279	6.33428682358772	3.86074208934758	3.4045277211559	6.02691621549688	6.5762173782957	3.81777974029513	3.36875606129381	6.0858052840851	6.65802193648531	3.73126783373385	3.4175053109359	6.16412543406225	6.45405276774534	4.07457092157528	3.67510600837243	6.20234676745312	6.66998316790033	3.88502031736807	3.54894540278764	6.28481785419518	6.63802145258657	3.78536992196336	3.52821306357086	5.91266873664599	6.86240818770551	3.76254946081464	3.47907358977131	6.13491515340461	6.75511568766523	3.99238734677177	3.65404932293636	6.21937374799944	6.49203838610283	3.82352898797032	3.33114499192612	5.9021898213036	6.7182103582327	4.08174810135584	3.22915988699313
Gene2738	3.0286683519148	4.5512496656504	7.061005779338	5.23502570212908	3.16574752578303	4.68421949721007	7.13431116652544	5.6171568005987	3.0458862847177	4.3046454765975	6.99969781847348	5.20088368908274	3.03143784349321	4.72906051702841	7.20638735539796	5.20778370753393	3.22460276891645	4.85299407779595	7.03476386807786	5.43498286051819	2.85485949385352	4.74886332993281	7.21968253545164	5.40961288389793	2.99687298252653	4.66910615799615	7.1610418033045	5.40890379572991	3.17464263229146	4.67306688972948	7.15191449345917	5.26855162794354	3.05432253517416	4.49951274818597	7.02135674476012	5.13240456761312	3.29651471784245	5.06986273835381	7.02538822379147	5.5047507246579	3.02581162513781	4.78366000747119	6.87076212623063	5.4440193727812	3.06587368648432	5.04886120835075	7.23996941176717	5.13304749628178	2.83191267641608	5.03637618206309	7.17155399255581	5.49555341090679	3.496507942341	4.70787600432824	6.92534709873383	5.33510552677385	3.1897880845598	4.66942358786595	6.92637409564313	5.52538636345183	3.18377364250154	4.84432609581871	7.21332866628734	4.88569155537437	2.93607874472108	4.43503654404068	7.13377501885723	5.3620349347533	3.01577069409669	4.8656888175229	7.13348089327561	5.27897886376024	2.99366334453871	4.45623512547221	7.11367089802065	5.65587255356232	3.04791210164906	4.59536843276446	7.0245045506915	5.27844006311724
Gene2739	7.06986582227268	5.72304913194458	3.42401700094855	4.25227565018412	6.58376276872112	5.70340326955974	3.3685892371777	4.10905430038726	6.71269626296017	5.76421609894358	3.18350085868621	4.26414166656993	6.61034914301667	5.80138830090611	2.79165255362444	4.3802140308236	6.78190807076943	5.79058025503771	3.22305512764927	4.00828848967592	6.81389605562972	5.94096088627799	3.37871333956636	4.03201703137131	6.81966109080294	5.66555783738821	3.22245787738446	4.07886411621523	6.71566815405237	6.24311948224704	3.26512834633267	4.15692988207208	6.783284818084	5.76944612911119	3.24564881373038	4.21549362741945	6.66803121255562	6.01991593129663	3.19167001535549	4.14797599375914	6.64205293205356	6.02896084446496	3.16924665713376	4.15706015081483	6.88395274834895	5.88627856621744	2.86966278340181	4.22374758527999	6.76486317178742	5.87223744554794	3.34836263486578	4.07904630620985	6.85776353244509	5.92585099889727	3.46765766447559	4.03933402543012	6.72903728073112	5.65367772403689	2.96671014124191	4.19106584015595	7.1570857979973	5.89734851972965	3.42728612574701	4.09742758167533	6.79798766382409	5.71332728164165	3.07108940782678	3.87362488279207	6.72140616264248	5.84701313503269	3.26183976784611	3.94450644218827	6.90262822314538	5.97710085488567	3.2523493431986	3.94451131052896	6.77792095944292	5.86640965474347	3.4535515284197	3.84058482896954
Gene2740	3.06413563604156	5.62086101522133	6.56322937016565	4.23401431634731	3.07872186193658	5.8848979791041	6.96397889996173	4.38917612801465	2.76248436795392	5.49569327179344	7.22308838926161	4.14252541299655	3.1843238301947	5.8161558067779	6.94313706848129	4.28355814496379	2.9554589245576	5.68299589588025	6.91833303094541	4.08425403835636	2.95734911099008	5.8319978123915	6.88472693753698	4.10871085750061	3.13010963959234	5.76520611953623	7.01956167795182	4.33553366702652	3.10400248481644	5.87651473377526	6.70640759647714	4.32961922050388	3.33271390539576	5.59110075785839	6.7340088181314	4.52236510742776	2.98594393522782	5.52124805788123	6.6327077803781	3.99148504595644	2.9894270521413	5.93520236174712	6.80796578593688	4.28953034483452	3.19926187282641	5.90943187341447	6.7175409317156	4.18542925744364	3.25023395749657	5.44913403285302	6.85165764648621	4.10739255443915	3.28484464275317	5.82657396885999	6.68873930816043	4.07730891074502	3.16553540106576	5.6835373811576	6.78527200818673	4.32733651480086	3.27722479459867	5.72541845178139	6.90440092626945	4.40698941097655	3.29450973985682	5.76574382378649	6.65757925311143	4.19060324211368	2.96077599830693	5.51839464265358	6.80859792677058	4.17973614850748	3.19208268247525	5.7104719191288	6.75254629654924	4.16175330798023	2.97476449167665	5.70822353454258	6.63122506513706	4.18659683691349
Gene2741	3.85635310786471	6.5094219763479	6.33118392133724	3.52487715592071	3.66439890841494	6.84209703347374	6.00527989366578	3.6315892153375	3.48180441778135	6.56093071585962	6.42670961442743	3.39501303541407	3.63811658290992	6.77453788668749	6.29271671651555	3.51069045143938	3.86745988996253	6.70029095821572	6.5059661715912	3.44281447025037	3.54482118345315	6.42957729802819	6.30678822933856	3.25270253361404	3.73036519111243	6.25873706946153	6.25629608293204	3.59299507320916	3.83814652766068	6.85500927578668	6.41430536008435	3.20937845849381	3.44465418734602	6.5065380723133	6.20287181159578	3.43805634388064	3.62758420612808	6.31481745876912	6.37134599690726	3.36538794959476	3.74237314781581	6.69882675879022	6.24208562194619	3.52065578142935	3.68045063427411	6.33748715770307	6.56697888675454	3.55272444982803	3.83555960664862	6.60187693773347	6.24189887280553	3.4800451662605	3.60772738137537	6.61478944444636	6.2464301694169	3.33459659316794	3.79509704914697	6.61961690761746	6.19052551321137	3.45677675539928	3.43862417153897	6.51109156208735	6.31825955436327	3.45141856498094	4.03011583551875	6.70372522645027	6.19387794233074	3.21682771497817	3.57961447748502	6.58685255464994	6.43371253542386	3.54656283843186	3.59089229479072	6.49592329855875	6.1500188876703	3.65856131121898	3.70995847938867	6.29332291383525	6.44663410697438	3.50858120425346
Gene2742	3.70581197211935	3.55398585199962	6.31525289224067	6.30369585634652	3.68483440631367	3.41733327758277	6.43365092769022	6.65186184811369	3.64845355466056	3.52904173381671	6.46147772400251	6.45768535003555	3.63829796922248	3.56485013304045	6.07686634839316	6.5556701473524	3.65420628197222	3.58402431472185	6.26680033811335	6.49849006459625	3.69989037318215	3.4992838049204	6.5210255837993	6.47774929797898	3.41775958005533	3.49739211618726	6.17304516766969	6.54682346400388	3.83589194481708	3.24274277422873	6.25590080739798	6.6651028342372	3.817723105205	3.51145835605922	6.36625809214457	6.48704729129556	3.63925790908018	3.70930715263542	6.14152951051926	6.60597963422532	3.72127263542317	3.35791559225373	6.54166408341825	6.57843952955719	3.78757831253762	3.52327404747983	6.2715052059816	6.72047160536934	3.80361038827755	3.51981398503526	6.42219890397917	6.32990064372129	3.80173568910733	3.51604427360259	6.21249425189445	6.4045809370079	3.88558206345155	3.69931442290383	6.45652211111604	6.25359353619541	3.84443436275478	3.53495750762575	6.34296162967242	6.49369791337651	3.91421291693095	3.63257795293688	6.19799858842094	6.75286703976457	3.81347957270729	3.69110385867408	6.40642021275049	6.7685703254464	3.70359274484166	3.35298411073835	6.30243981002709	6.31253982130878	3.74021943287862	3.33049153966307	6.25859389558172	6.34437070212605
Gene2743	5.96013449740794	2.98758888598392	3.92875680209172	7.05837871455234	5.96290666251124	3.25165796928838	4.19707506486761	6.71142920366279	5.73466613505006	3.30965019959519	4.24260702838856	6.97605751975926	5.89364742610145	3.04461681503123	4.16066322553122	6.81135201703123	5.81207159423704	3.20879790337837	4.20570265462837	6.81318717005962	5.98698667015458	3.3940813855953	4.21386849764093	6.49309581886669	5.79594749910213	3.3240353876565	3.99173946538673	6.58642996724692	5.73833915492305	3.19200314876497	4.07341869948941	7.14702445757609	5.75044585644533	3.30794865647507	4.33205969679831	6.91175755192838	6.02883538422981	3.30553749201933	4.20761296112747	6.61379251556237	6.11732899223522	3.34512675406934	4.10886507095258	6.87878548551619	5.87743275177684	2.89658740871313	3.81903182313372	6.7374107733355	5.68024920251994	3.18940956481674	4.17416906629982	7.06775163388734	5.94235789758128	3.02529257746146	4.20171799473263	7.0278441515568	6.05824583821338	3.4548609783255	4.04586187856344	6.9843638073399	5.93683932573949	2.9962987974997	4.19246624026173	6.87813572893347	5.93155189940446	3.27778237393825	4.0553953370982	6.90107011446401	5.65942831738669	3.17283264419203	4.21385362199479	7.08566504797866	6.03211981166967	2.841401215442	3.91020150130945	6.58882362926641	5.77922334652351	3.10160271920014	4.04547088914316	6.69809178683112
Gene2744	4.17687398466744	3.32943999282436	5.68089592219691	6.81297770843096	4.28970053487637	3.30946644119311	6.08514010812194	6.98389243499485	4.02443115722291	3.52103891462721	5.99007139116148	6.84344277678954	4.14316644697037	3.51453864596389	6.11776294499291	6.66875088685445	3.85717072615739	3.24839473184866	6.04189615899316	6.84548232477219	3.97059111721355	3.35149438596292	6.09727826770831	6.79211847440599	4.02848022131053	3.40163830983627	6.12670425414698	6.4825379367983	4.05347971250117	3.03830413369458	6.1823772055996	6.57221465430022	3.74427688978251	3.14209673419265	5.9764386404705	6.54763525654289	3.97072896144366	3.01315085840679	5.80768968264996	6.69887775520956	3.75373334819205	3.323544938004	6.02557227305893	6.75645834350748	4.06203541447229	3.23434625383827	5.72875089159999	6.82948812613043	4.05540649157095	3.53731340529842	6.05455610202319	6.79185489523285	4.10290871380225	2.93768289119535	6.2629667150262	6.9274159780466	3.98102719817571	3.24654419713755	6.02084402297266	6.46206740363473	4.12096483169873	3.3817899024031	5.75364698568476	6.58253476320747	4.21572650181606	3.06759789502515	6.30251538826518	6.84975569767802	3.79042081841332	3.25782098940048	6.00021648472234	6.75685781602049	4.01138584740265	3.09091603647888	5.81590415874077	6.67776618319731	3.71899402910731	2.82899666027797	5.85132621943952	6.82061484475138
Gene2745	2.98803251472278	4.42046858147958	7.0197105253323	5.58704794663174	3.17993805573278	4.26759249192899	7.19524094191441	5.69336997667472	3.27713888755717	4.33870668764464	7.03569381905241	5.52499988250149	3.02918916425444	4.69673631524743	6.88818116908173	5.50012041320314	3.15152793680089	4.62338082149832	7.1898274069358	5.24308097859204	2.89666991225314	4.61149974938079	6.71966923542854	5.39915809889644	2.91411963226769	4.45912590677641	6.887401728532	5.53864789115892	3.18305344307649	4.46915413710154	6.80984523980929	5.43755476356241	3.26903996404526	4.20893359166673	7.07556678701288	5.2618563078792	2.83019725163656	4.61412857497779	7.05106444972885	5.85738921137446	3.08020757635046	4.36316485019259	6.97454313044834	5.61145365544169	2.89721073035316	4.78505520261018	7.02102578929605	5.52339351780435	2.91010119136765	4.43225444808392	6.91032482709304	5.62440677392122	2.9760831302419	4.49195886183282	6.9530917285739	5.41728850745727	2.97005581979416	4.52193672417819	6.9487555572073	5.46743827634881	2.92473384948621	4.33949329997498	7.0442080407162	5.75838284340357	2.98947864518297	4.17291304617517	6.93316418745433	5.50145945856091	3.03879610271475	4.30262168152811	7.15515017196939	5.71661695775974	3.08423772429223	4.40088628238984	7.03974315810322	5.53445064911636	3.16084693082037	4.44544584890884	6.85924689116571	5.31879587850809
Gene2746	6.5070318839418	6.40416455950952	3.4647179902916	3.53563630066403	6.46103334068554	6.39857947641421	3.44572930372991	3.70246182322683	6.52053653032719	6.20182409471607	3.52979314934774	3.78082553928378	6.42613066908017	6.14335886195404	3.68704553918679	3.65943032306188	5.93904461686818	6.44201030129198	3.64587854477487	3.89531476118528	6.08756758991875	6.37651996910913	3.75431442576153	3.59348879863277	6.76389794378574	6.43150992721198	3.54130875878069	3.54323468739023	6.369938273989	6.26748725046242	3.44343857078084	3.8593501911989	6.55073469877161	6.20493031514678	3.69432988875414	3.8275546579284	6.2921933256421	6.58342439786933	3.31612620064431	3.6899421656826	6.33592390295254	6.38981075642758	3.53982185118419	3.69794873195288	6.4228367902337	6.2032400808152	3.34554162099186	3.91220148379165	6.1772156457114	6.22246863185098	3.61221238585871	3.68345075867885	6.22889759403797	6.17438490559227	3.36409630171128	3.37463821404568	6.4289127518989	6.243152448636	3.33957338318758	3.37140311463776	6.62622882187252	6.51974722158874	3.4511396672819	3.57575013626928	6.41347406136617	6.5314060224197	3.45637529760988	3.45378125569389	6.25523723325871	6.16900121212868	3.61685965365467	3.76492048185733	6.4431478969277	6.15318853986087	3.39560465147933	3.6677424252901	6.53930294505954	6.39562373210725	3.56519659034039	3.56867911027949
Gene2747	6.50652325365633	5.95867026805067	3.24676245874658	3.81535771519242	6.66285884649264	6.368370088768	3.3624529634734	3.7287831537776	6.63551323141628	6.21918235937614	3.44078848790165	3.66706567617114	6.45689155585063	6.47022133466526	3.11665922161403	3.65513137642351	6.91213012433239	6.12370609510105	3.46814723435864	3.57171790323736	6.35085451367802	6.26253386552072	3.36733828708209	3.66256794348636	6.68706541724517	6.10372525033916	3.4422298175438	3.90442273967212	6.59453750260381	6.24977100183824	3.38896271002725	3.65816836427225	6.3254767347267	6.24840729435079	3.7012733236891	3.64886027983809	6.59699735739208	6.20962822041727	3.70758849662073	3.62512230149647	6.28579882521682	6.62016837468567	3.61086435515056	3.90162614254638	6.57729750931095	6.04887159398171	3.41912680747787	3.67643100061288	6.53108650572941	6.33228473131115	3.56007583247479	3.79027276529248	6.56868434770345	6.16566529114371	3.24093526299332	3.67841092158448	6.75639968403591	6.3954476031874	3.65455252151722	3.3809203905169	6.49826202494792	6.26256121533334	3.26300719111035	3.88059709471619	6.73870750335384	6.13082840961628	3.3239502582943	3.87452872224863	6.50660975537005	6.18638531380973	3.44670540002562	3.98238800531564	6.61718531225319	6.20093170936902	3.49708273396032	3.6250310317241	6.38191633964579	6.28940726251133	3.31248521356512	3.80998521351334
Gene2748	4.69202818787618	3.27778385110131	5.39473052995636	7.04910559463543	4.55286059957336	2.99887155046101	5.16380793857306	6.79608954449039	4.80549531157304	2.90647530300213	5.36370392205584	7.16553042866898	4.53671664266641	2.99063667381022	5.59203430183497	7.12471606085841	4.62105962676456	3.1072251911573	5.33117546780901	7.04617826491789	4.4339822064051	2.95464843250718	5.58669306224553	7.39075480831272	4.60175800903221	2.99705510208446	5.42468459170468	6.56496088801215	4.65982373457019	3.15711172520153	5.36457262706918	7.02430696376546	4.72708785825056	2.7674757693446	5.44127445554587	7.1282117742232	4.90169860234258	2.85136632414214	5.58097638084168	6.8075173287814	4.62926367935666	3.05025513046963	5.31693172255858	7.2345405178389	4.46307550194073	3.03402695166837	5.33539104406821	6.97523828670167	4.61048899312414	2.85502811550678	5.29565692292317	6.88566241975866	4.75931554894481	3.1489467739615	5.42272969412701	6.89024027549166	4.30061163852007	2.96968130921255	5.50568393290357	6.89451196050621	4.74592195122358	3.14119543272961	5.57142176251679	6.99924445215417	4.54688108564736	2.97757499903157	5.4512586639722	7.07197780218719	4.71746429670258	2.87561467458856	5.33151991544612	6.78778407754168	4.73930995014563	3.27855120254961	5.43710120644178	7.14774615150685	4.4867390622072	3.02523510797797	5.52156491080157	6.98925977464469
Gene2749	4.50938870141103	3.49621505919396	5.51717545444795	6.72366073499716	4.83879827920654	2.93835896329612	5.42454324011327	6.84763813461606	4.7441762659085	3.11496863555905	5.60557021795729	6.88770197809688	4.73608795936453	3.03215526752023	5.40872690338345	7.0599214323675	4.41984651984048	3.15098203924859	5.17452467192803	6.65444100660762	4.54441524919542	3.07864917983021	5.3096725656376	6.82348320437179	4.69506186181045	2.80531624758559	5.46693209776964	7.0791287903454	4.75241958150916	3.1759163371162	5.30763474424013	6.89805628644483	4.6479636264213	3.19188298773392	5.24858745423981	6.78086933799092	4.8351109050221	3.18843976549477	5.5468294912329	6.71865894589871	4.36884785236938	3.20094422005848	5.34339547300703	6.93917669677965	4.49716339509605	2.85465125436773	5.5327266764913	7.02120150066634	4.68400203277725	2.82092116126426	4.92282856738249	6.90067347708932	4.75005454634165	2.9330426750798	5.51124753134978	6.90077945778298	4.73482219164214	3.21372690015298	5.21384200629435	6.65056247373214	4.56539495784046	2.95962937385039	5.47329406725032	7.0859676100742	4.82534038993365	2.81411495453498	5.48346722871451	7.07543329185682	4.38379832080015	3.09070322636436	5.47979620657275	6.81109180190583	4.35727925744362	3.1315072680721	5.27934358984043	6.86040050910203	4.75446357722003	2.7679840962701	5.27218587115493	6.9157240118052
Gene2750	3.02760691739689	6.13761603966658	6.73755149901878	3.88835383411527	3.47729661912586	6.01973524161439	6.72608052824574	3.76081752887203	3.51532056222912	6.30852516643888	6.6076601956109	3.94812970797998	3.38500349745284	6.06809106763298	6.47302105967359	3.84153283337825	3.44704574109382	5.97855264313236	6.77426214354105	3.96366180097042	3.38856699026687	6.25029538030942	6.61657465103576	3.6221366600536	3.26997540066726	6.11291628162144	6.66105897592083	3.93572637901427	3.29789180884612	6.03414569731712	6.64524714327861	3.77437911513386	3.21416970394967	6.46562983818966	6.61524604091753	3.76979935517051	3.41791085054467	6.2085982128558	6.87182184296509	3.85237080572071	3.53610335839287	6.0060351665351	6.95306034047778	4.17021507979844	3.20399451002374	6.1271768004716	6.62780882194117	3.89066446289703	3.7155544309242	5.91656135377833	6.75980751827157	3.7808434710948	3.10850680578182	6.26079666631968	6.4191399439363	3.92081796160621	3.17787788178683	5.97947352989357	6.28094346487492	4.07383630544994	3.21135819361734	6.33070839087958	6.51699501584085	3.79539977759927	3.28811384731405	6.05796093403937	6.53022956904581	3.77388283880202	3.24756635113604	6.27296978947313	6.62688816131853	3.65848417079935	3.19228398403521	6.07805695854418	6.68355640491825	4.03532800245391	3.203369369198	6.10905132381312	6.87875421649599	3.92033660024763
Gene2751	7.03770766623874	4.84283125948859	3.24073359274135	5.00874874001063	7.10032026102886	4.98463508432544	3.01773763808166	5.45875868417848	7.11762189253392	4.93479760528614	2.97919268629016	5.08533091943452	7.06921424998109	4.71433984555828	2.95867859725251	5.32731472312806	6.98899822273625	4.87517614038164	2.8930803596775	5.2145023864619	7.2319050039419	4.93072149239354	3.2161610101623	5.18996396882459	6.94772479276405	4.72652355925172	2.96295040999522	5.53607980428643	7.00308329384694	4.70497642635535	3.08436239258463	5.29706281018445	7.12203597660259	4.6369139311808	2.99998362116641	5.06506199944234	6.86976709462546	4.82751239743233	2.79392519393569	5.24670386011138	7.14673412705146	4.97378963335559	3.04913392260607	5.36601743354746	6.92531852697031	4.69208489693055	3.06944159336405	5.17150551382809	7.03782254524154	4.59003307843331	3.20783150247432	5.13519628924371	6.77005885763289	4.80531029404563	2.86983068161469	5.18101615113637	6.95149546593298	4.49364560157357	3.02396411382881	5.15572251655633	7.18362889601235	5.0325289876568	3.1336804129226	5.19344451180354	6.81285268644606	4.73644389520365	3.20740457507486	5.23574604749028	7.12936097417114	4.65585372408853	3.0528757039452	5.04099309578354	7.08336363049555	4.95320266069455	3.05060323409965	5.08845455003729	6.93375951904234	4.80740455727676	2.86671275357244	5.40777642766998
